,Dewhigh,Dewlow,Dewmid,Humidhigh,Humidlow,Humidmid,Phigh,Plow,Pmid,Rain,Thigh,Tlow,Tmid,Vishigh,Vislow,Vismid,Windhigh,Windlow,Windmid,day
2913,4.0,2.0,3.0,100.0,87.0,96.0,1037.0,1033.0,1035.0,1.02,5.0,2.0,3.0,18.0,2.0,5.0,13.0,,8.0,115.0
2914,6.0,3.0,4.0,100.0,84.0,93.0,1038.0,1036.0,1037.0,0.51,6.0,3.0,4.0,10.0,3.0,7.0,14.0,,6.0,116.0
2915,8.0,6.0,7.0,100.0,91.0,96.0,1038.0,1034.0,1035.0,1.02,8.0,6.0,7.0,16.0,3.0,8.0,13.0,,8.0,117.0
2916,7.0,5.0,6.0,100.0,77.0,91.0,1038.0,1035.0,1036.0,0.25,9.0,6.0,7.0,24.0,3.0,10.0,14.0,,5.0,118.0
2917,5.0,4.0,4.0,93.0,75.0,85.0,1035.0,1027.0,1031.0,0.0,7.0,6.0,7.0,26.0,10.0,10.0,14.0,,10.0,119.0
2918,4.0,-2.0,2.0,100.0,74.0,88.0,1028.0,1013.0,1021.0,0.0,5.0,-1.0,2.0,23.0,0.0,10.0,21.0,,10.0,120.0
2919,4.0,-1.0,1.0,93.0,45.0,73.0,1014.0,1000.0,1008.0,0.0,11.0,-1.0,4.0,27.0,10.0,14.0,58.0,80.0,18.0,121.0
2920,5.0,0.0,2.0,93.0,59.0,82.0,1000.0,985.0,990.0,0.51,7.0,1.0,3.0,29.0,10.0,11.0,26.0,,11.0,122.0
2921,2.0,-3.0,-1.0,93.0,56.0,75.0,1011.0,990.0,1002.0,0.0,3.0,2.0,2.0,18.0,10.0,10.0,32.0,,19.0,123.0
2922,2.0,-3.0,-1.0,93.0,51.0,77.0,1013.0,1004.0,1010.0,1.02,6.0,0.0,3.0,29.0,6.0,11.0,32.0,53.0,16.0,124.0
2923,11.0,0.0,6.0,93.0,61.0,81.0,1012.0,1004.0,1008.0,0.25,14.0,1.0,8.0,19.0,10.0,11.0,37.0,55.0,23.0,125.0
2924,10.0,5.0,7.0,82.0,54.0,69.0,1014.0,1006.0,1010.0,0.25,15.0,9.0,12.0,29.0,10.0,11.0,37.0,53.0,27.0,126.0
2925,6.0,1.0,3.0,81.0,51.0,69.0,1013.0,1001.0,1007.0,0.25,9.0,7.0,8.0,31.0,7.0,11.0,39.0,53.0,26.0,97.0
2926,4.0,0.0,2.0,81.0,46.0,71.0,1018.0,1008.0,1014.0,0.76,9.0,5.0,7.0,19.0,10.0,11.0,34.0,39.0,23.0,98.0
2927,10.0,1.0,4.0,94.0,46.0,70.0,1011.0,995.0,1004.0,7.87,15.0,6.0,10.0,27.0,5.0,10.0,63.0,100.0,34.0,99.0
2928,12.0,4.0,8.0,100.0,64.0,88.0,1006.0,999.0,1001.0,5.08,14.0,6.0,10.0,26.0,5.0,11.0,37.0,58.0,19.0,100.0
2929,10.0,4.0,7.0,94.0,55.0,80.0,1006.0,1000.0,1003.0,2.03,12.0,8.0,10.0,31.0,6.0,12.0,35.0,45.0,18.0,101.0
2930,9.0,7.0,8.0,100.0,82.0,94.0,1011.0,1005.0,1007.0,2.03,10.0,7.0,8.0,19.0,0.0,8.0,16.0,,8.0,102.0
2931,8.0,3.0,6.0,100.0,81.0,90.0,1020.0,1011.0,1016.0,0.0,8.0,5.0,7.0,26.0,2.0,9.0,35.0,55.0,16.0,103.0
2932,6.0,2.0,4.0,100.0,71.0,86.0,1021.0,1014.0,1018.0,0.0,8.0,2.0,6.0,16.0,6.0,11.0,21.0,,13.0,104.0
2933,5.0,2.0,4.0,100.0,81.0,91.0,1015.0,1012.0,1013.0,0.0,7.0,2.0,4.0,13.0,3.0,7.0,13.0,,8.0,105.0
2934,6.0,3.0,4.0,93.0,64.0,83.0,1014.0,1010.0,1012.0,0.0,9.0,4.0,7.0,24.0,5.0,12.0,24.0,,10.0,106.0
2935,6.0,2.0,4.0,100.0,83.0,94.0,1021.0,1011.0,1015.0,0.0,8.0,3.0,6.0,10.0,0.0,5.0,10.0,,3.0,107.0
2936,5.0,1.0,4.0,100.0,79.0,91.0,1027.0,1021.0,1024.0,0.0,7.0,2.0,5.0,10.0,2.0,7.0,19.0,,8.0,108.0
2937,2.0,-2.0,1.0,100.0,68.0,88.0,1027.0,1020.0,1023.0,0.0,6.0,-2.0,2.0,11.0,3.0,7.0,11.0,,6.0,109.0
2938,1.0,-5.0,-2.0,100.0,64.0,91.0,1023.0,1020.0,1021.0,0.0,5.0,-4.0,0.0,9.0,0.0,3.0,11.0,,3.0,110.0
2939,5.0,-2.0,1.0,100.0,63.0,83.0,1023.0,1003.0,1014.0,0.51,7.0,-2.0,2.0,24.0,3.0,9.0,32.0,52.0,13.0,111.0
2940,6.0,2.0,4.0,93.0,60.0,80.0,1003.0,999.0,1001.0,6.1,9.0,4.0,7.0,23.0,2.0,10.0,48.0,84.0,27.0,112.0
2941,3.0,-1.0,1.0,93.0,52.0,75.0,1015.0,998.0,1007.0,4.06,6.0,1.0,3.0,27.0,2.0,10.0,42.0,61.0,26.0,113.0
2942,7.0,1.0,4.0,93.0,55.0,81.0,1015.0,1003.0,1007.0,8.89,12.0,1.0,7.0,23.0,3.0,10.0,48.0,55.0,24.0,114.0
2943,5.0,-1.0,2.0,93.0,61.0,79.0,1015.0,1006.0,1012.0,3.05,7.0,3.0,4.0,19.0,5.0,10.0,29.0,,14.0,115.0
2944,4.0,-1.0,2.0,100.0,71.0,89.0,1016.0,998.0,1007.0,3.05,5.0,0.0,2.0,26.0,2.0,9.0,24.0,39.0,14.0,116.0
2945,5.0,-1.0,1.0,100.0,53.0,77.0,1020.0,1001.0,1014.0,3.05,6.0,3.0,4.0,10.0,8.0,10.0,24.0,,16.0,117.0
2946,10.0,2.0,7.0,100.0,73.0,92.0,1020.0,1008.0,1012.0,12.95,10.0,2.0,6.0,14.0,3.0,8.0,21.0,,14.0,118.0
2947,6.0,2.0,4.0,93.0,69.0,81.0,1028.0,1021.0,1026.0,0.0,8.0,4.0,6.0,29.0,10.0,12.0,24.0,,11.0,119.0
2948,9.0,4.0,6.0,93.0,58.0,77.0,1027.0,1018.0,1023.0,0.0,13.0,6.0,9.0,24.0,10.0,11.0,26.0,,18.0,120.0
2949,7.0,4.0,6.0,82.0,53.0,68.0,1019.0,1013.0,1016.0,0.0,12.0,9.0,11.0,23.0,10.0,11.0,23.0,,14.0,121.0
2950,7.0,6.0,6.0,100.0,65.0,91.0,1026.0,1013.0,1019.0,5.08,7.0,6.0,7.0,18.0,3.0,9.0,19.0,,10.0,122.0
2951,6.0,1.0,5.0,100.0,85.0,94.0,1035.0,1025.0,1031.0,0.25,7.0,1.0,4.0,10.0,0.0,5.0,11.0,,6.0,123.0
2952,7.0,1.0,4.0,100.0,69.0,85.0,1038.0,1034.0,1036.0,0.0,11.0,1.0,6.0,29.0,0.0,11.0,21.0,,10.0,124.0
2953,7.0,4.0,6.0,100.0,60.0,84.0,1037.0,1030.0,1033.0,0.0,11.0,4.0,7.0,21.0,10.0,11.0,21.0,,13.0,125.0
2954,8.0,6.0,7.0,100.0,73.0,86.0,1032.0,1025.0,1029.0,0.25,10.0,7.0,8.0,23.0,8.0,10.0,13.0,,6.0,126.0
2955,6.0,4.0,6.0,93.0,61.0,81.0,1026.0,1004.0,1014.0,2.03,11.0,6.0,8.0,31.0,8.0,11.0,34.0,53.0,16.0,127.0
2956,6.0,-1.0,2.0,93.0,49.0,80.0,1008.0,1004.0,1005.0,3.05,7.0,0.0,3.0,26.0,8.0,11.0,24.0,,14.0,98.0
2957,2.0,-2.0,0.0,100.0,49.0,81.0,1010.0,1007.0,1008.0,0.0,7.0,-1.0,3.0,27.0,10.0,12.0,23.0,,11.0,99.0
2958,1.0,-2.0,0.0,93.0,50.0,82.0,1010.0,1007.0,1008.0,0.0,4.0,1.0,2.0,27.0,6.0,12.0,13.0,,6.0,100.0
2959,2.0,-2.0,-1.0,100.0,70.0,91.0,1022.0,1009.0,1015.0,2.03,4.0,-2.0,1.0,11.0,0.0,6.0,26.0,,6.0,101.0
2960,1.0,-2.0,-1.0,100.0,73.0,87.0,1022.0,1017.0,1020.0,2.03,4.0,-1.0,1.0,11.0,5.0,7.0,24.0,,18.0,102.0
2961,-1.0,-3.0,-2.0,87.0,58.0,81.0,1019.0,1009.0,1012.0,0.0,4.0,-1.0,2.0,13.0,5.0,9.0,13.0,,8.0,103.0
2962,-1.0,-4.0,-2.0,100.0,69.0,82.0,1017.0,1010.0,1013.0,0.0,2.0,-3.0,-1.0,7.0,3.0,6.0,16.0,,8.0,104.0
2963,-1.0,-2.0,-2.0,93.0,59.0,81.0,1021.0,1017.0,1019.0,0.0,3.0,-1.0,1.0,6.0,3.0,5.0,11.0,,6.0,105.0
2964,1.0,-2.0,-1.0,93.0,66.0,82.0,1021.0,1014.0,1016.0,0.0,3.0,1.0,2.0,7.0,3.0,5.0,11.0,,5.0,106.0
2965,1.0,-2.0,0.0,93.0,52.0,82.0,1020.0,1015.0,1017.0,0.0,4.0,1.0,2.0,27.0,3.0,8.0,19.0,,6.0,107.0
2966,3.0,-2.0,0.0,93.0,64.0,80.0,1017.0,1007.0,1010.0,0.0,6.0,1.0,3.0,23.0,5.0,11.0,29.0,42.0,16.0,108.0
2967,1.0,-5.0,-2.0,100.0,43.0,70.0,1021.0,1010.0,1016.0,1.02,4.0,-3.0,1.0,26.0,10.0,11.0,21.0,,11.0,109.0
2968,-3.0,-6.0,-4.0,93.0,35.0,71.0,1021.0,1010.0,1015.0,0.0,5.0,-4.0,0.0,31.0,10.0,16.0,13.0,,6.0,110.0
2969,-4.0,-8.0,-5.0,93.0,31.0,74.0,1019.0,1012.0,1016.0,0.0,6.0,-6.0,0.0,27.0,8.0,13.0,10.0,,3.0,111.0
2970,5.0,-4.0,1.0,100.0,61.0,84.0,1020.0,1015.0,1016.0,0.51,6.0,-3.0,2.0,18.0,2.0,9.0,14.0,,10.0,112.0
2971,6.0,0.0,3.0,100.0,52.0,84.0,1028.0,1020.0,1025.0,2.03,10.0,2.0,6.0,19.0,2.0,9.0,11.0,,5.0,113.0
2972,1.0,0.0,1.0,100.0,87.0,94.0,1026.0,1017.0,1021.0,11.94,2.0,1.0,1.0,10.0,2.0,5.0,21.0,,11.0,114.0
2973,1.0,-2.0,-1.0,100.0,83.0,93.0,1029.0,1023.0,1026.0,0.0,2.0,-2.0,0.0,9.0,0.0,5.0,13.0,,5.0,115.0
2974,0.0,-3.0,-1.0,93.0,54.0,80.0,1024.0,1016.0,1020.0,0.0,3.0,0.0,1.0,18.0,5.0,8.0,10.0,,6.0,116.0
2975,-1.0,-5.0,-3.0,93.0,44.0,74.0,1019.0,1016.0,1017.0,0.0,3.0,-1.0,1.0,21.0,5.0,9.0,14.0,,8.0,117.0
2976,-1.0,-5.0,-3.0,81.0,43.0,67.0,1022.0,1018.0,1019.0,0.0,5.0,-1.0,2.0,10.0,3.0,7.0,29.0,,19.0,118.0
2977,-5.0,-8.0,-6.0,80.0,34.0,60.0,1019.0,1015.0,1017.0,0.0,3.0,-2.0,1.0,31.0,6.0,11.0,40.0,,27.0,119.0
2978,-5.0,-8.0,-7.0,69.0,44.0,56.0,1017.0,1015.0,1016.0,0.0,2.0,-2.0,0.0,27.0,10.0,12.0,32.0,,27.0,120.0
2979,-6.0,-11.0,-8.0,69.0,17.0,51.0,1021.0,1015.0,1017.0,0.0,6.0,-3.0,1.0,31.0,6.0,12.0,37.0,,27.0,121.0
2980,-9.0,-15.0,-12.0,63.0,20.0,43.0,1025.0,1020.0,1022.0,0.0,1.0,-6.0,-2.0,29.0,10.0,15.0,35.0,,24.0,122.0
2981,-12.0,-17.0,-14.0,63.0,22.0,46.0,1025.0,1020.0,1022.0,0.0,-2.0,-8.0,-5.0,26.0,10.0,12.0,40.0,60.0,27.0,123.0
2982,-14.0,-16.0,-15.0,68.0,25.0,50.0,1022.0,1016.0,1018.0,0.0,-4.0,-9.0,-7.0,29.0,10.0,15.0,29.0,,19.0,124.0
2983,-13.0,-16.0,-14.0,79.0,18.0,51.0,1018.0,1009.0,1014.0,0.0,0.0,-11.0,-6.0,19.0,8.0,10.0,23.0,,11.0,125.0
2984,-9.0,-13.0,-12.0,59.0,28.0,46.0,1010.0,998.0,1004.0,0.0,2.0,-6.0,-2.0,11.0,10.0,11.0,26.0,,18.0,99.0
2985,-2.0,-11.0,-8.0,100.0,34.0,64.0,1000.0,993.0,996.0,0.51,0.0,-3.0,-2.0,10.0,1.0,6.0,23.0,,14.0,100.0
2986,0.0,-3.0,-2.0,100.0,86.0,95.0,1001.0,995.0,998.0,2.03,1.0,-2.0,-1.0,3.0,0.0,1.0,11.0,,6.0,101.0
2987,6.0,-1.0,2.0,100.0,83.0,95.0,1002.0,994.0,998.0,0.25,7.0,-1.0,3.0,7.0,0.0,2.0,11.0,,5.0,102.0
2988,6.0,0.0,3.0,100.0,40.0,79.0,1000.0,991.0,995.0,0.0,14.0,1.0,7.0,31.0,3.0,13.0,14.0,,8.0,103.0
2989,6.0,-1.0,2.0,100.0,55.0,82.0,994.0,991.0,992.0,0.25,11.0,-1.0,5.0,19.0,5.0,8.0,11.0,,5.0,104.0
2990,5.0,1.0,3.0,100.0,41.0,81.0,1006.0,994.0,998.0,0.76,11.0,1.0,6.0,31.0,0.0,9.0,35.0,,11.0,105.0
2991,5.0,-1.0,2.0,93.0,30.0,67.0,1008.0,1003.0,1006.0,1.02,14.0,2.0,8.0,29.0,10.0,11.0,29.0,,14.0,106.0
2992,6.0,2.0,4.0,93.0,35.0,69.0,1010.0,1006.0,1008.0,0.0,15.0,3.0,9.0,31.0,10.0,17.0,14.0,,8.0,107.0
2993,10.0,5.0,8.0,94.0,52.0,79.0,1006.0,1003.0,1004.0,2.03,13.0,9.0,11.0,29.0,8.0,13.0,21.0,,13.0,108.0
2994,11.0,6.0,8.0,100.0,72.0,92.0,1003.0,994.0,998.0,2.03,13.0,7.0,10.0,19.0,0.0,7.0,13.0,,6.0,109.0
2995,9.0,4.0,7.0,100.0,54.0,79.0,1003.0,994.0,998.0,0.51,14.0,8.0,11.0,27.0,5.0,9.0,29.0,,14.0,110.0
2996,7.0,3.0,4.0,93.0,61.0,76.0,1014.0,1003.0,1007.0,0.76,9.0,7.0,8.0,10.0,9.0,10.0,29.0,45.0,19.0,111.0
2997,4.0,1.0,2.0,87.0,35.0,64.0,1015.0,1003.0,1011.0,0.0,14.0,4.0,9.0,29.0,10.0,13.0,14.0,,6.0,112.0
2998,6.0,0.0,3.0,93.0,75.0,86.0,1004.0,994.0,998.0,1.02,8.0,1.0,4.0,16.0,5.0,8.0,14.0,,8.0,113.0
2999,7.0,2.0,5.0,93.0,41.0,78.0,1004.0,999.0,1002.0,0.51,14.0,3.0,9.0,26.0,5.0,11.0,19.0,,10.0,114.0
3000,5.0,-3.0,1.0,100.0,68.0,87.0,1003.0,997.0,999.0,0.0,4.0,-2.0,1.0,26.0,0.0,6.0,37.0,53.0,18.0,115.0
3001,-3.0,-4.0,-4.0,100.0,62.0,81.0,1008.0,1000.0,1003.0,1.02,1.0,-3.0,-1.0,14.0,0.0,8.0,34.0,,27.0,116.0
3002,-2.0,-6.0,-4.0,80.0,51.0,69.0,1012.0,1006.0,1009.0,0.0,4.0,-2.0,1.0,18.0,8.0,10.0,27.0,,14.0,117.0
3003,0.0,-7.0,-4.0,87.0,33.0,66.0,1026.0,1011.0,1017.0,0.0,4.0,-3.0,1.0,31.0,10.0,12.0,26.0,,18.0,118.0
3004,-2.0,-10.0,-5.0,93.0,17.0,61.0,1029.0,1024.0,1027.0,0.0,7.0,-3.0,2.0,29.0,8.0,13.0,24.0,40.0,13.0,119.0
3005,2.0,-7.0,-2.0,93.0,44.0,81.0,1027.0,1015.0,1021.0,2.03,5.0,-5.0,0.0,19.0,5.0,10.0,21.0,,8.0,120.0
3006,4.0,0.0,3.0,93.0,55.0,85.0,1015.0,1003.0,1009.0,0.76,9.0,1.0,6.0,27.0,3.0,9.0,11.0,,8.0,121.0
3007,5.0,-2.0,1.0,100.0,30.0,78.0,1004.0,1000.0,1001.0,0.0,13.0,-1.0,6.0,26.0,0.0,5.0,16.0,,8.0,122.0
3008,3.0,-3.0,1.0,94.0,28.0,67.0,1011.0,1002.0,1006.0,0.0,14.0,-2.0,6.0,21.0,8.0,11.0,19.0,,5.0,123.0
3009,5.0,0.0,2.0,87.0,35.0,69.0,1018.0,1010.0,1014.0,0.0,13.0,2.0,8.0,11.0,5.0,8.0,14.0,,5.0,124.0
3010,6.0,1.0,3.0,100.0,34.0,78.0,1018.0,1009.0,1014.0,0.25,13.0,1.0,7.0,19.0,0.0,8.0,26.0,,10.0,125.0
3011,11.0,4.0,7.0,94.0,54.0,82.0,1010.0,1001.0,1006.0,7.87,12.0,7.0,9.0,24.0,6.0,11.0,32.0,61.0,18.0,126.0
3012,4.0,-1.0,2.0,87.0,41.0,65.0,1010.0,1005.0,1008.0,0.0,12.0,2.0,7.0,31.0,10.0,11.0,19.0,,8.0,127.0
3013,7.0,-2.0,3.0,100.0,61.0,84.0,1009.0,998.0,1003.0,0.76,11.0,-1.0,5.0,29.0,6.0,13.0,21.0,,6.0,128.0
3014,6.0,0.0,3.0,100.0,28.0,72.0,1004.0,999.0,1000.0,0.0,14.0,3.0,9.0,11.0,1.0,8.0,16.0,,8.0,129.0
3015,5.0,2.0,3.0,93.0,51.0,71.0,1016.0,1003.0,1010.0,2.03,9.0,4.0,7.0,24.0,8.0,11.0,34.0,45.0,16.0,100.0
3016,4.0,-1.0,2.0,100.0,31.0,70.0,1016.0,1004.0,1010.0,0.0,14.0,-1.0,7.0,27.0,5.0,12.0,14.0,,6.0,101.0
3017,5.0,2.0,4.0,66.0,18.0,44.0,1006.0,1003.0,1004.0,0.0,21.0,9.0,16.0,26.0,10.0,18.0,23.0,,13.0,102.0
3018,10.0,5.0,8.0,94.0,42.0,74.0,1008.0,1003.0,1005.0,1.02,17.0,9.0,13.0,27.0,10.0,12.0,32.0,,11.0,103.0
3019,8.0,1.0,5.0,93.0,35.0,71.0,1023.0,1007.0,1014.0,0.51,13.0,5.0,9.0,10.0,9.0,10.0,32.0,,19.0,104.0
3020,5.0,0.0,2.0,100.0,26.0,64.0,1024.0,1014.0,1019.0,0.0,19.0,1.0,10.0,29.0,10.0,18.0,11.0,,6.0,105.0
3021,7.0,1.0,4.0,93.0,16.0,59.0,1015.0,1009.0,1012.0,0.0,23.0,2.0,13.0,23.0,10.0,18.0,11.0,,5.0,106.0
3022,9.0,5.0,7.0,93.0,21.0,55.0,1010.0,1004.0,1007.0,0.0,26.0,6.0,16.0,31.0,16.0,23.0,24.0,,6.0,107.0
3023,11.0,6.0,8.0,87.0,36.0,65.0,1005.0,1002.0,1004.0,0.51,21.0,8.0,14.0,31.0,10.0,18.0,13.0,,6.0,108.0
3024,12.0,5.0,9.0,100.0,53.0,86.0,1007.0,1002.0,1004.0,7.11,16.0,7.0,12.0,23.0,3.0,10.0,37.0,,8.0,109.0
3025,9.0,2.0,6.0,100.0,26.0,73.0,1008.0,1000.0,1005.0,0.25,20.0,2.0,11.0,19.0,0.0,4.0,27.0,,8.0,110.0
3026,11.0,6.0,8.0,88.0,32.0,66.0,1001.0,997.0,999.0,0.0,21.0,8.0,14.0,31.0,10.0,19.0,19.0,,11.0,111.0
3027,10.0,5.0,7.0,93.0,55.0,77.0,1016.0,1001.0,1008.0,0.51,15.0,6.0,11.0,27.0,10.0,12.0,23.0,,6.0,112.0
3028,9.0,3.0,6.0,100.0,25.0,69.0,1020.0,1016.0,1018.0,0.0,21.0,3.0,12.0,26.0,0.0,11.0,13.0,,6.0,113.0
3029,13.0,7.0,9.0,94.0,37.0,66.0,1016.0,1010.0,1013.0,0.76,21.0,11.0,16.0,19.0,10.0,11.0,21.0,,10.0,114.0
3030,13.0,6.0,9.0,100.0,33.0,69.0,1020.0,1012.0,1015.0,0.0,21.0,8.0,14.0,19.0,0.0,8.0,16.0,,8.0,115.0
3031,9.0,4.0,7.0,93.0,19.0,54.0,1027.0,1020.0,1024.0,0.0,24.0,6.0,15.0,27.0,10.0,18.0,11.0,,5.0,116.0
3032,11.0,2.0,7.0,93.0,13.0,52.0,1030.0,1027.0,1029.0,0.0,27.0,8.0,18.0,27.0,10.0,19.0,24.0,,8.0,117.0
3033,11.0,4.0,7.0,76.0,18.0,46.0,1028.0,1023.0,1026.0,0.0,28.0,9.0,19.0,29.0,10.0,19.0,11.0,,6.0,118.0
3034,13.0,6.0,9.0,88.0,17.0,53.0,1025.0,1020.0,1023.0,0.0,28.0,9.0,19.0,23.0,10.0,18.0,14.0,37.0,5.0,119.0
3035,13.0,8.0,10.0,88.0,19.0,56.0,1021.0,1016.0,1019.0,0.0,29.0,10.0,19.0,31.0,11.0,22.0,8.0,,5.0,120.0
3036,15.0,3.0,9.0,88.0,16.0,51.0,1017.0,1011.0,1014.0,0.0,30.0,10.0,20.0,26.0,10.0,19.0,27.0,,6.0,121.0
3037,15.0,8.0,12.0,100.0,37.0,77.0,1019.0,1014.0,1017.0,5.08,17.0,13.0,16.0,29.0,5.0,11.0,21.0,,10.0,122.0
3038,14.0,8.0,11.0,100.0,38.0,74.0,1020.0,1015.0,1018.0,0.25,23.0,9.0,17.0,27.0,0.0,8.0,13.0,,6.0,123.0
3039,11.0,8.0,9.0,88.0,32.0,63.0,1016.0,1013.0,1014.0,0.51,22.0,9.0,16.0,29.0,10.0,13.0,39.0,50.0,13.0,124.0
3040,11.0,1.0,4.0,88.0,24.0,56.0,1021.0,1016.0,1019.0,0.25,17.0,8.0,13.0,26.0,10.0,11.0,23.0,,13.0,125.0
3041,8.0,3.0,5.0,93.0,26.0,56.0,1019.0,1007.0,1012.0,0.0,22.0,4.0,13.0,31.0,10.0,17.0,24.0,,6.0,126.0
3042,10.0,4.0,7.0,88.0,28.0,56.0,1015.0,1011.0,1012.0,0.0,20.0,9.0,14.0,19.0,10.0,11.0,23.0,,11.0,127.0
3043,15.0,8.0,12.0,100.0,42.0,77.0,1012.0,996.0,1005.0,0.51,24.0,9.0,17.0,31.0,2.0,12.0,39.0,61.0,8.0,128.0
3044,9.0,2.0,6.0,82.0,23.0,54.0,1010.0,999.0,1005.0,0.0,19.0,11.0,15.0,27.0,10.0,13.0,45.0,66.0,29.0,129.0
3045,5.0,1.0,2.0,67.0,27.0,49.0,1016.0,1009.0,1013.0,0.0,16.0,7.0,11.0,19.0,10.0,10.0,29.0,,16.0,101.0
3046,6.0,2.0,3.0,81.0,27.0,56.0,1015.0,1010.0,1013.0,0.0,18.0,5.0,11.0,18.0,10.0,10.0,14.0,,8.0,102.0
3047,9.0,6.0,7.0,88.0,34.0,57.0,1016.0,1012.0,1014.0,0.25,19.0,10.0,14.0,26.0,10.0,14.0,21.0,,10.0,103.0
3048,10.0,4.0,7.0,71.0,34.0,50.0,1019.0,1015.0,1017.0,0.0,23.0,9.0,16.0,29.0,10.0,17.0,35.0,,19.0,104.0
3049,12.0,5.0,8.0,67.0,31.0,49.0,1020.0,1017.0,1019.0,0.0,25.0,12.0,19.0,31.0,10.0,19.0,37.0,,23.0,105.0
3050,11.0,4.0,8.0,67.0,21.0,45.0,1021.0,1017.0,1019.0,0.0,26.0,13.0,20.0,26.0,10.0,18.0,35.0,,21.0,106.0
3051,9.0,5.0,7.0,76.0,20.0,43.0,1018.0,1012.0,1016.0,0.0,27.0,11.0,19.0,26.0,10.0,18.0,29.0,,14.0,107.0
3052,11.0,5.0,7.0,72.0,15.0,43.0,1013.0,1005.0,1009.0,0.0,28.0,11.0,20.0,31.0,10.0,17.0,26.0,,10.0,108.0
3053,12.0,7.0,8.0,82.0,19.0,49.0,1008.0,1004.0,1006.0,0.0,27.0,10.0,18.0,24.0,8.0,15.0,16.0,,6.0,109.0
3054,14.0,8.0,11.0,100.0,59.0,82.0,1021.0,1005.0,1012.0,26.92,16.0,11.0,13.0,31.0,2.0,11.0,19.0,,8.0,110.0
3055,13.0,7.0,10.0,100.0,41.0,72.0,1021.0,1015.0,1018.0,0.0,22.0,8.0,15.0,31.0,3.0,13.0,14.0,,5.0,111.0
3056,15.0,9.0,13.0,94.0,39.0,69.0,1016.0,1009.0,1013.0,0.0,26.0,11.0,18.0,31.0,8.0,11.0,11.0,,5.0,112.0
3057,14.0,9.0,11.0,100.0,65.0,79.0,1012.0,1009.0,1011.0,4.06,15.0,12.0,13.0,26.0,10.0,11.0,21.0,,8.0,113.0
3058,13.0,10.0,12.0,100.0,75.0,91.0,1011.0,1008.0,1010.0,5.08,15.0,10.0,12.0,31.0,3.0,10.0,13.0,,8.0,114.0
3059,14.0,9.0,12.0,100.0,37.0,76.0,1014.0,1010.0,1012.0,0.25,22.0,13.0,18.0,19.0,0.0,7.0,24.0,40.0,10.0,115.0
3060,13.0,10.0,12.0,100.0,51.0,82.0,1017.0,1013.0,1015.0,3.05,19.0,11.0,16.0,26.0,2.0,10.0,14.0,,8.0,116.0
3061,14.0,11.0,13.0,100.0,58.0,82.0,1020.0,1016.0,1018.0,1.02,20.0,11.0,16.0,14.0,1.0,8.0,19.0,,8.0,117.0
3062,12.0,7.0,9.0,88.0,30.0,64.0,1021.0,1018.0,1019.0,0.0,22.0,10.0,16.0,19.0,6.0,13.0,24.0,,10.0,118.0
3063,11.0,7.0,9.0,87.0,38.0,64.0,1020.0,1018.0,1019.0,0.0,22.0,9.0,16.0,27.0,5.0,11.0,21.0,,13.0,119.0
3064,14.0,8.0,12.0,94.0,59.0,78.0,1020.0,1016.0,1019.0,0.51,19.0,10.0,14.0,27.0,6.0,12.0,26.0,,13.0,120.0
3065,15.0,10.0,12.0,94.0,37.0,71.0,1016.0,1011.0,1013.0,0.0,24.0,11.0,18.0,29.0,10.0,12.0,16.0,,8.0,121.0
3066,15.0,10.0,13.0,100.0,33.0,72.0,1014.0,1011.0,1012.0,0.0,26.0,11.0,18.0,31.0,6.0,13.0,23.0,,6.0,122.0
3067,16.0,13.0,14.0,94.0,43.0,74.0,1018.0,1014.0,1016.0,16.0,24.0,13.0,19.0,31.0,1.0,12.0,14.0,,6.0,123.0
3068,18.0,14.0,16.0,100.0,51.0,79.0,1019.0,1015.0,1017.0,2.03,24.0,15.0,20.0,29.0,0.0,10.0,19.0,,8.0,124.0
3069,18.0,11.0,14.0,100.0,31.0,69.0,1018.0,1016.0,1017.0,0.0,27.0,13.0,20.0,27.0,0.0,10.0,16.0,,6.0,125.0
3070,18.0,14.0,16.0,94.0,35.0,66.0,1019.0,1017.0,1018.0,0.0,29.0,15.0,22.0,29.0,6.0,14.0,13.0,,8.0,126.0
3071,18.0,14.0,17.0,94.0,32.0,69.0,1019.0,1015.0,1017.0,0.0,28.0,16.0,22.0,29.0,6.0,15.0,14.0,,5.0,127.0
3072,20.0,17.0,18.0,94.0,39.0,74.0,1017.0,1013.0,1015.0,0.76,30.0,18.0,24.0,27.0,6.0,12.0,23.0,,10.0,128.0
3073,17.0,13.0,16.0,100.0,44.0,74.0,1015.0,1012.0,1014.0,0.0,25.0,16.0,21.0,31.0,10.0,13.0,14.0,,5.0,129.0
3074,18.0,13.0,15.0,100.0,29.0,65.0,1015.0,1011.0,1013.0,1.02,29.0,14.0,22.0,27.0,10.0,16.0,24.0,,8.0,130.0
3075,18.0,15.0,17.0,94.0,40.0,69.0,1017.0,1013.0,1014.0,52.07,27.0,16.0,22.0,27.0,0.0,12.0,29.0,,8.0,131.0
3076,18.0,14.0,16.0,100.0,49.0,79.0,1020.0,1016.0,1018.0,11.94,24.0,16.0,20.0,19.0,6.0,10.0,16.0,,11.0,102.0
